NAME,ARTIST,VIEWS,LIKES,COMMENTS,REL. DATE,REPOSTS,GENRE TAG
"E- Man, Mele Mel, Disco Bee And GMF At Celebrity Club (1980)",The Hip-Hop Museum Pop-Up Experience,150,5,"The Hip-Hop Museum Pop-Up Experience
          



Jazzy 5 Warming up the set LIVE (1982)




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
3
1
Share
More





 

135 plays135




View all comments1",2020,1,Hip-hop & Rap
Jazzy 5 Warming up the set LIVE (1982),The Hip-Hop Museum Pop-Up Experience,135,3,1,2020,1,Hip-hop & Rap
"""Tell Them"" | Smooth Melancholic Boom Bap Instrumental",BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,140,9,3,2020,1,Boom Bap Beat
LOVE AND HIP HOP MIAMI MUSIC MIX,POP DADDY  HIP HOP,188,4,1,2020,0,Hip-hop & Rap
Trap Beat| Emotional Trap Beat,Beats/Instrementals HipHop/R&B/Trap/Pop/Rap,77,4,1,2020,0,Hip-hop & Rap
AttaAtta,BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,54,3,"The JK Girls (Kids Bop Kidz Trap|Pop|Rap|Hip-Hop)
          



The JK Girls f/ Mamma Doo & Donttripp - Drummin Boy 🎶 💖 |2021|




Posted 9 months ago9 months ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
14
Repost
Share
More





 

122 plays122




View all comments10",2015,0,Hiphop
The JK Girls f/ Mamma Doo & Donttripp - Drummin Boy 🎶 💖 |2021|,The JK Girls (Kids Bop Kidz Trap|Pop|Rap|Hip-Hop),122,14,10,2012,0,Hip-hop & Rap
www.DeFROiZ.com - Make It Hot | Club Hip Hop x Trap Beat | Instrumental | Kid Ink × Tyga Type Beat,Hip Hop Beats - Rap Instrumentals - Trap Beats,22535,235,23,2017,19,Hip Hop Beat
28 GRAMS,POP DADDY  HIP HOP,48,3,"POP DADDY  HIP HOP
          



CAN U SPIT 2 THIS FREE BEAT




Posted 4 months ago4 months ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
4
1
Share
More





 

5 plays5




View all comments3",2017,0,Hip-hop & Rap
CAN U SPIT 2 THIS FREE BEAT,POP DADDY  HIP HOP,5,4,3,2017,1,Hip-hop & Rap
SPIT DAT FIRE  SHITZ  4  LIL PIMP JUCIE  DEMO,POP DADDY  HIP HOP,44,2,"The JK Girls (Kids Bop Kidz Trap|Pop|Rap|Hip-Hop)
          



The JK Girls & Momma Doo - Santas Comming 🎅 🎄 |2021|




Posted 9 months ago9 months ago




World






















 



 




        Comment must not exceed 1000 characters
      



 
11
Repost
Share
More





 

121 plays121",2018,0,Hip-hop & Rap
The JK Girls & Momma Doo - Santas Comming 🎅 🎄 |2021|,The JK Girls (Kids Bop Kidz Trap|Pop|Rap|Hip-Hop),121,11,"POP DADDY  HIP HOP
          



ALL SHOWS SOLD OUT NOW TURN OFF THE LIGHTS WE HEAR




Posted 2 years ago2 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
7
Repost
Share
More





 

31 plays31




View all comments1",2012,0,World
ALL SHOWS SOLD OUT NOW TURN OFF THE LIGHTS WE HEAR,POP DADDY  HIP HOP,31,7,1,2019,0,Hip-hop & Rap
R&B Insturmental | Smooth Beats,Beats/Instrementals HipHop/R&B/Trap/Pop/Rap,58,0,1,2020,0,Hip-hop & Rap
(MARIA ) Original Song🖤,hip hop and pop,162,5,"Jee Juh Beats
          



New Freestyle Pop Instrumental (Justin Timberlake Jay-Z Type Beat) - ""Senorita""




Posted 5 years ago5 years ago




Pop






















 



 




        Comment must not exceed 1000 characters
      



 
167
7
Share
More


Buy





 

12674 plays12.6K




View all comments6",2010,0,NIL
"New Freestyle Pop Instrumental (Justin Timberlake, Jay-Z Type Beat) - ""Senorita""",Jee Juh Beats,12674,167,6,2016,7,Pop
BABY  GIRL I AM   GOING TO TREAT YOU  RIGHT  (; FT LIL PIMP JUCIE ),POP DADDY  HIP HOP,34,5,3,2020,0,Hip-hop & Rap
DG-Lito - Hip-Pop Club Mini Mix - March 2017,DG-Lito,2191,32,1,2017,3,Pop
DJ Miks - Over Easy Promo Mix (2018 Dancehall - Pop - Soca - HipHop - Clean),WarDadli,6867,129,"POP DADDY  HIP HOP
          



DOGG AZZ GUCCI




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

127 plays127




View all comments4",2018,8,Dancehall
DOGG AZZ GUCCI,POP DADDY  HIP HOP,127,2,4,2020,0,Hip-hop & Rap
$100.00$,POP DADDY  HIP HOP,47,2,"POP DADDY  HIP HOP
          



IF I DONT MAKE IT BACK




Posted 3 years ago3 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

78 plays78",2017,0,Hip-hop & Rap
"IF I DON,T MAKE IT BACK",POP DADDY  HIP HOP,78,2,"BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹
          



""Space Hustler"" | Kitschkrieg x Big Sean Type Beat




Posted 1 year ago1 year ago




Kitschkrieg Type Beat






















 



 




        Comment must not exceed 1000 characters
      



 
1
Repost
Share
More


Buy





 

20 plays20




View all comments2",2018,0,Hip-hop & Rap
"""Space Hustler"" | Kitschkrieg x Big Sean Type Beat",BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,20,1,2,2020,0,Kitschkrieg Type Beat
One Night Whit -u,POP DADDY  HIP HOP,188,5,"POP DADDY  HIP HOP
          



MONEY SONZ




Posted 5 years ago5 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
7
1
Share
More





 

45 plays45




View all comments2",2015,0,Hip Hop
MONEY SONZ,POP DADDY  HIP HOP,45,7,2,2016,1,Hip-hop & Rap
LOVE AND HIP HOP  A RAP SONG,POP DADDY  HIP HOP,110,9,2,2020,0,Hip-hop & Rap
"""Golden Sky"" | Postive Trap Instrumental",BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,12,4,"Pop De HIp
          



Pop De Hip's New Song




Posted 4 months ago4 months ago




Dance & EDM














 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

6 plays6




View all comments2",2019,2,Positive Trap Beat
Pop De Hip's New Song,Pop De HIp,6,2,2,2017,0,Dance & EDM
THE WALTZ,POP DADDY  HIP HOP,11,5,3,2015,1,Hip-hop & Rap
FLY,POP DADDY  HIP HOP,61,4,1,2016,0,Hip-hop & Rap
TAKE MY TIME GO SLOW,POP DADDY  HIP HOP,31,3,3,2017,0,R&B & Soul
GUCCI- GANG  THE RAP TRAP-STRINGS SYMPHONY VERSION,POP DADDY  HIP HOP,133,3,3,2020,0,Hip-hop & Rap
MY CHAIN              GUCCI MANE REMIX,POP DADDY  HIP HOP,129,2,1,2020,0,Hip-hop & Rap
FEELINGS 4 U,POP DADDY  HIP HOP,36,2,"POP DADDY  HIP HOP
          



CASH FLOW




Posted 3 years ago3 years ago




Hip-hop & Rap














 



 




        Comment must not exceed 1000 characters
      



 
3
Repost
Share
More





 

47 plays47




View all comments1",2018,0,Hip-hop & Rap
CASH FLOW,POP DADDY  HIP HOP,47,3,1,2018,0,Hip-hop & Rap
"""Wassup?"" - T.I. Type Beat | Uplifting Modern Classic Rap Instrumental",BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,44,5,"POP DADDY  HIP HOP
          



LEVE ME ALONG TYPE BEAT




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
4
1
Share
More





 

12 plays12




View all comments3",2019,0,T.I. Type Beat
LEVE ME ALONG TYPE BEAT,POP DADDY  HIP HOP,12,4,3,2020,1,Hip-hop & Rap
BOUT LAST NITE,POP DADDY  HIP HOP,50,6,"POP DADDY  HIP HOP
          



ICE  DEE- NICE $$$  & THE GRIME




Posted 2 years ago2 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

116 plays116




View all comments2",2018,0,Hip-hop & Rap
ICE  DEE- NICE $$$  & THE GRIME,POP DADDY  HIP HOP,116,2,2,2019,0,Hip-hop & Rap
THE NEW 85 SOUTH SHOW,POP DADDY  HIP HOP,51,1,1,2016,0,Hip-hop & Rap
start  rapping @ 1.19 sec   so u think u can rap,POP DADDY  HIP HOP,112,4,3,2019,0,Hip-hop & Rap
( NEW )/SNOOP/DOGG POUND/PIMP JUCIE   THA REMIX,POP DADDY  HIP HOP,139,4,"hip hop and pop
          



Hip hop




Posted 11 months ago11 months ago


























 



 




        Comment must not exceed 1000 characters
      



 
4
1
Share
More





 

12 plays12",2020,0,Hip-hop & Rap
Hip hop,hip hop and pop,12,4,"POP DADDY  HIP HOP
          



A MESSAGE 4 6IX9INE PRESSURE;(FT) SCARFACE




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
5
Repost
Share
More





 

34 plays34",2010,1,NIL
A MESSAGE 4 6IX9INE PRESSURE;(FT) SCARFACE,POP DADDY  HIP HOP,34,5,"BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹
          



""Sunny Christmas"" - Ludacris Type Beat | Uplifting Rap Instrumental




Posted 5 years ago5 years ago




Positive Rap Beat






















 



 




        Comment must not exceed 1000 characters
      



 
1
Repost
Share
More


Buy





 

54 plays54",2020,0,Hip-hop & Rap
"""Sunny Christmas"" - Ludacris Type Beat | Uplifting Rap Instrumental",BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,54,1,"POP DADDY  HIP HOP
          



start  rapping @ 1.19 sec   so u think u can rap




Posted 2 years ago2 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
4
Repost
Share
More





 

112 plays112




View all comments3",2016,0,Positive Rap Beat
start  rapping @ 1.19 sec   so u think u can rap,POP DADDY  HIP HOP,112,4,3,2019,0,Hip-hop & Rap
FEEL IT FEEL ME A SONG FOR SAM SMITH,POP DADDY  HIP HOP,28,2,"POP DADDY  HIP HOP
          



( NEW )/SNOOP/DOGG POUND/PIMP JUCIE   THA REMIX




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
4
Repost
Share
More





 

139 plays139",2018,0,Pop
( NEW )/SNOOP/DOGG POUND/PIMP JUCIE   THA REMIX,POP DADDY  HIP HOP,139,4,"jaYDee
          



JaYDee MIX 077 - MOOMBAH VS EDM VS HIP HOP VS R&B VS POP MINI MASHUP VOL.09




Posted 1 year ago1 year ago




Dance & EDM









Comments are disabled for this track.


 
143
7
Share
More





 

18833 plays18.8K",2020,0,Hip-hop & Rap
JaYDee MIX 077 - MOOMBAH VS EDM VS HIP HOP VS R&B VS POP MINI MASHUP VOL.09,jaYDee,18833,143,"Instru Rap & Hip Hop Beats and Instrumentals
          



POP RAP - Meditation - (B)




Posted 5 years ago5 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
191
11
Share
More





 

16053 plays16K




View all comments35",2020,7,Dance & EDM
POP RAP - Meditation - (B),Instru Rap & Hip Hop Beats and Instrumentals,16053,191,35,2016,11,Hip-hop & Rap
IN & OUT     $$$,POP DADDY  HIP HOP,40,3,"POP DADDY  HIP HOP
          



say yes game on latin girl




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
3
Repost
Share
More





 

87 plays87




View all comments2",2017,0,Hip-hop & Rap
say yes game on latin girl,POP DADDY  HIP HOP,87,3,2,2020,0,Hip-hop & Rap
ICE  DEE- NICE $$$  & THE GRIME,POP DADDY  HIP HOP,116,2,2,2019,0,Hip-hop & Rap
FAREWELL TO THE SUMMER OF 2021 (FT:) THE JACKSON 5 NEW,POP DADDY  HIP HOP,14,4,3,2017,0,R&B & Soul
KYA KARTE THE SAJNA 2013  HIP POP MIX BY DEEJ VINOD & DEEJ AJAY PRODUCTION VITA { A V },user268430005,8850,48,2,2013,2,HIP POP MIX BY DEEJ VINOD & DEEJ AJAY P
YOU ALREADY KNOW,POP DADDY  HIP HOP,35,2,2,2017,0,Hip-hop & Rap
LOVE AND HIP HOP  A RAP SONG,POP DADDY  HIP HOP,110,9,2,2020,0,Hip-hop & Rap
BOUT LAST NITE,POP DADDY  HIP HOP,50,6,"POP DADDY  HIP HOP
          



PUT YOUR HANDS IN THE SKY




Posted 5 years ago5 years ago




Pop






















 



 




        Comment must not exceed 1000 characters
      



 
4
Repost
Share
More





 

147 plays147",2018,0,Hip-hop & Rap
PUT YOUR HANDS IN THE SKY,POP DADDY  HIP HOP,147,4,"POP DADDY  HIP HOP
          



DAT COLD AZZ HOP STEP




Posted 4 years ago4 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
4
Repost
Share
More





 

31 plays31",2016,0,Pop
DAT COLD AZZ HOP STEP,POP DADDY  HIP HOP,31,4,"Pop De Hip Music 2021
          



Gold Mine City - The Beasts




Posted 2 years ago2 years ago




Country






















 



 




        Comment must not exceed 1000 characters
      



 
4
Repost
Share
More





 

429 plays429




View all comments1",2017,0,Hip-hop & Rap
Gold Mine City - The Beasts,Pop De Hip Music 2021,429,4,1,2019,0,Country
REMEMBERING MICHEAL JACKSON AUG 29-58  TO 06 -25-09,POP DADDY  HIP HOP,46,3,"hip hop and pop
          



Hip hop




Posted 11 months ago11 months ago


























 



 




        Comment must not exceed 1000 characters
      



 
4
1
Share
More





 

12 plays12",2018,0,Hip-hop & Rap
Hip hop,hip hop and pop,12,4,"POP DADDY  HIP HOP
          



RIDING IN THA HOOD




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

16 plays16




View all comments4",2010,1,NIL
RIDING IN THA HOOD,POP DADDY  HIP HOP,16,2,4,2020,0,Hip-hop & Rap
GO TO VIP,POP DADDY  HIP HOP,47,7,2,2017,2,Hip-hop & Rap
www.DeFROiZ.com  - Cold [SOLD] [ Hip Hop Beat / Rap Instrumental / Drake Type Beat ],Hip Hop Beats - Rap Instrumentals - Trap Beats,33497,237,20,2018,15,Hip Hop Beat
The Beasts - Honor (Dedicated To My Friends),Pop De Hip Music 2021,138,1,2,2019,0,World
POP RAP - Meditation - (B),Instru Rap & Hip Hop Beats and Instrumentals,16053,191,35,2016,11,Hip-hop & Rap
BOUT LAST NITE,POP DADDY  HIP HOP,50,6,"POP DADDY  HIP HOP
          



HELP AM TRAP




Posted 4 years ago4 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

42 plays42",2018,0,Hip-hop & Rap
HELP AM TRAP,POP DADDY  HIP HOP,42,2,"BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹
          



""Sunny Christmas"" - Ludacris Type Beat | Uplifting Rap Instrumental




Posted 5 years ago5 years ago




Positive Rap Beat






















 



 




        Comment must not exceed 1000 characters
      



 
1
Repost
Share
More


Buy





 

54 plays54",2017,0,Hip-hop & Rap
"""Sunny Christmas"" - Ludacris Type Beat | Uplifting Rap Instrumental",BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,54,1,"POP DADDY  HIP HOP
          



2 LIFE




Posted 4 years ago4 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
3
Repost
Share
More





 

12 plays12",2016,0,Positive Rap Beat
2 LIFE,POP DADDY  HIP HOP,12,3,"POP DADDY  HIP HOP
          



YOU ALREADY KNOW




Posted 4 years ago4 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

35 plays35




View all comments2",2017,0,Hip-hop & Rap
YOU ALREADY KNOW,POP DADDY  HIP HOP,35,2,2,2017,0,Hip-hop & Rap
Hip hop,hip hop and pop,12,4,"POP DADDY  HIP HOP
          



IS LOVE MONEY




Posted 4 years ago4 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
4
Repost
Share
More





 

21 plays21",2010,1,NIL
IS LOVE MONEY,POP DADDY  HIP HOP,21,4,"POP DADDY  HIP HOP
          



RIDING IN THA HOOD




Posted 1 year ago1 year ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

16 plays16




View all comments4",2017,0,Hip-hop & Rap
RIDING IN THA HOOD,POP DADDY  HIP HOP,16,2,4,2020,0,Hip-hop & Rap
A MESSAGE 4 6IX9INE PRESSURE;(FT) SCARFACE,POP DADDY  HIP HOP,34,5,"Pop De Hip Music 2021
          



The Beasts - Miracle (Your My Whole World)




Posted 2 years ago2 years ago




Dance & EDM






















 



 




        Comment must not exceed 1000 characters
      



 
Like
Repost
Share
More





 

182 plays182




View all comments6",2020,0,Hip-hop & Rap
The Beasts - Miracle (Your My Whole World),Pop De Hip Music 2021,182,0,6,2019,0,Dance & EDM
JAY-Z JUST 4 U,POP DADDY  HIP HOP,4,1,1,2020,0,Hip-hop & Rap
WERE YALL FROM  THE  BEAT  W/O THE RAP,POP DADDY  HIP HOP,41,3,"POP DADDY  HIP HOP
          



FIND YOUR WAY




Posted 2 years ago2 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

116 plays116




View all comments5",2018,0,Hip-hop & Rap
FIND YOUR WAY,POP DADDY  HIP HOP,116,2,5,2019,0,Hip-hop & Rap
4-2PACLOVE WE LOVE U CARDI,POP DADDY  HIP HOP,112,5,3,2015,1,Hip-hop & Rap
2:OO AM,POP DADDY  HIP HOP,53,2,"POP DADDY  HIP HOP
          



LIES SEX AND GOODBY




Posted 5 years ago5 years ago




Hip-hop & Rap






















 



 




        Comment must not exceed 1000 characters
      



 
5
Repost
Share
More





 

99 plays99




View all comments1",2017,0,Hip-hop & Rap
LIES SEX AND GOODBY,POP DADDY  HIP HOP,99,5,1,2016,0,Hip-hop & Rap
moonlight,POP DADDY  HIP HOP,56,4,1,2016,0,RNB
IDK Song,Pop De HIp,9,2,1,2017,0,Dance & EDM
THE RIDE OR DIE TOUR  18,POP DADDY  HIP HOP,9,1,"ThatKidGoran
          



Happy Fun R&B/ Hip-Hop/ Pop Instrumental




Posted 6 years ago6 years ago




Instrumental Pop






















 



 




        Comment must not exceed 1000 characters
      



 
64
2
Share
More





 

4621 plays4621




View all comments2",2018,0,Hip-hop & Rap
Happy Fun R&B/ Hip-Hop/ Pop Instrumental,ThatKidGoran,4621,64,2,2015,2,Instrumental Pop
ACT - A- FOOL  LIL- JON & 36 MAFIA    THA REMIX,POP DADDY  HIP HOP,128,4,2,2020,0,Hip-hop & Rap
SEXY U CRAZY ME,POP DADDY  HIP HOP,29,3,1,2018,0,Hip-hop & Rap
"SHE DON,T GO DOWN CUT DAT BI-CH OFF",POP DADDY  HIP HOP,139,4,4,2019,1,Hip-hop & Rap
LIL WAYNE    TYPE BEAT,POP DADDY  HIP HOP,120,1,2,2020,0,Hip-hop & Rap
BIG PIMPIN,POP DADDY  HIP HOP,94,3,1,2017,0,Hip-hop & Rap
9,BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,94,4,2,2012,0,Hiphop
GODFATHER,POP DADDY  HIP HOP,33,1,1,2017,0,Hip-hop & Rap
POPDADDYHIPHOP  PT-1,POP DADDY  HIP HOP,14,0,2,2017,0,Hip-hop & Rap
CLUB REMIX,POP DADDY  HIP HOP,20,3,3,2020,0,Hip-hop & Rap
Afro house 🥀,hip hop and pop,12,6,1,2011,1,NIL
booise type beat,POP DADDY  HIP HOP,99,1,"POP DADDY  HIP HOP
          



1620 IS A SONG OF LOVE




Posted 5 years ago5 years ago




HIPHOP






















 



 




        Comment must not exceed 1000 characters
      



 
6
Repost
Share
More





 

137 plays137",2019,0,Hip-hop & Rap
1620 IS A SONG OF LOVE,POP DADDY  HIP HOP,137,6,"POP DADDY  HIP HOP
          



THAT MAN




Posted 4 years ago4 years ago




R&B & Soul






















 



 




        Comment must not exceed 1000 characters
      



 
2
Repost
Share
More





 

43 plays43




View all comments2",2016,0,HIPHOP
THAT MAN,POP DADDY  HIP HOP,43,2,2,2017,0,R&B & Soul
Thousand Roses,BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹,145,1,1,2015,0,Hip-Hop & Rap
JOKER ( THE  RAP BEAT),POP DADDY  HIP HOP,38,7,1,2019,0,Hip-hop & Rap
AM OWN MY WAY,POP DADDY  HIP HOP,85,6,5,2017,1,Hip-hop & Rap
U ACT 2 BOOZZIE,POP DADDY  HIP HOP,44,3,"BirskibeatZ | 🎹 Hip Hop R&B Pop Instrumentals 🎹
          



""Whiskey Sour"" | Classic Boom Bap Instrumental




Posted 2 years ago2 years ago




Classic Boom Bap Beat






















 



 




        Comment must not exceed 1000 characters
      



 
3
Repost
Share
More


Buy





 

15 plays15",2017,0,Hip-hop & Rap
